;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
453;forecasting_model_grouped__454_l-200_l-10_l-20_d-0.2;{'name': 'forecasting_model_grouped__454_l-200_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.05604945271111587;0;0.1787763106472352;0;0.019541387213394046;0;0.09882012940943241;0;0;0;0;7/30;10;(211, [96], 96);20.85506510734558;0;2017-08-01 00:00:00
454;forecasting_model_grouped__455_l-200_l-10_l-20_d-0.2;{'name': 'forecasting_model_grouped__455_l-200_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.062079607085748154;0;0.18778300420804458;0;0.022141880355775356;0;0.11723857621351878;0;0;0;0;9/30;15;(211, [96], 96);14.600255012512207;0;2017-08-01 00:00:00
455;forecasting_model_grouped__456_l-200_l-10_l-20_d-0.2;{'name': 'forecasting_model_grouped__456_l-200_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.0633146446198225;0;0.19439398497343063;0;0.020661957561969757;0;0.11870129406452179;0;0;0;0;12/30;20;(211, [96], 96);15.535661935806274;0;2017-08-01 00:00:00
456;forecasting_model_grouped__457_l-200_l-10_l-50;{'name': 'forecasting_model_grouped__457_l-200_l-10_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.027699104243177262;0;0.10433521505226107;0;0.028506033529993147;0;0.11096920631825924;0;0;0;0;6/30;5;(211, [96], 96);27.840390920639038;0;2017-08-01 00:00:00
457;forecasting_model_grouped__458_l-200_l-10_l-50;{'name': 'forecasting_model_grouped__458_l-200_l-10_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.024811182568288025;0;0.09244734530939776;0;0.019237168598920107;0;0.09248373657464981;0;0;0;0;5/30;10;(211, [96], 96);12.347596168518066;0;2017-08-01 00:00:00
458;forecasting_model_grouped__459_l-200_l-10_l-50;{'name': 'forecasting_model_grouped__459_l-200_l-10_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.03554986087097363;0;0.12771386111324484;0;0.020260442048311234;0;0.09683909515539806;0;0;0;0;4/30;15;(211, [96], 96);10.282505989074707;0;2017-08-01 00:00:00
459;forecasting_model_grouped__460_l-200_l-10_l-50;{'name': 'forecasting_model_grouped__460_l-200_l-10_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.41343317925930023;0;0.5885529518127441;0;0.2284536212682724;0;0.40381601452827454;0;0;0;0;2/30;20;(211, [96], 96);6.596724033355713;0;2017-08-01 00:00:00
460;forecasting_model_grouped__461_l-200_l-10_l-50_d-0.1;{'name': 'forecasting_model_grouped__461_l-200_l-10_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.04245900930425919;0;0.14621877330629265;0;0.018592095468193293;0;0.09128532093018293;0;0;0;0;3/30;5;(211, [96], 96);17.898683071136475;0;2017-08-01 00:00:00
461;forecasting_model_grouped__462_l-200_l-10_l-50_d-0.1;{'name': 'forecasting_model_grouped__462_l-200_l-10_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.03917129009085543;0;0.1413333148640745;0;0.019145273603498936;0;0.09642159100621939;0;0;0;0;5/30;10;(211, [96], 96);12.865918159484863;0;2017-08-01 00:00:00
462;forecasting_model_grouped__463_l-200_l-10_l-50_d-0.1;{'name': 'forecasting_model_grouped__463_l-200_l-10_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.042713159187273544;0;0.15088147873228247;0;0.02031318408747514;0;0.10720700522263844;0;0;0;0;6/30;15;(211, [96], 96);11.13101077079773;0;2017-08-01 00:00:00
463;forecasting_model_grouped__464_l-200_l-10_l-50_d-0.1;{'name': 'forecasting_model_grouped__464_l-200_l-10_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.39448149129748344;0;0.5780885368585587;0;0.20441854000091553;0;0.38985736668109894;0;0;0;0;2/30;20;(211, [96], 96);7.218944072723389;0;2017-08-01 00:00:00
464;forecasting_model_grouped__465_l-200_l-10_l-50_d-0.2;{'name': 'forecasting_model_grouped__465_l-200_l-10_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.07043377544922645;0;0.1989699889193563;0;0.018354614585405216;0;0.09012967464514077;0;0;0;0;2/30;5;(211, [96], 96);17.899492263793945;0;2017-08-01 00:00:00
465;forecasting_model_grouped__466_l-200_l-10_l-50_d-0.2;{'name': 'forecasting_model_grouped__466_l-200_l-10_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.05169174524352831;0;0.16970957727993236;0;0.019921757862903178;0;0.09900862071663141;0;0;0;0;5/30;10;(211, [96], 96);13.000200986862183;0;2017-08-01 00:00:00
466;forecasting_model_grouped__467_l-200_l-10_l-50_d-0.2;{'name': 'forecasting_model_grouped__467_l-200_l-10_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.06462498314001343;0;0.19513822279193185;0;0.021690460853278637;0;0.11190695812304814;0;0;0;0;5/30;15;(211, [96], 96);10.85826301574707;0;2017-08-01 00:00:00
467;forecasting_model_grouped__468_l-200_l-10_l-50_d-0.2;{'name': 'forecasting_model_grouped__468_l-200_l-10_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06208865903317928;0;0.19095291756093502;0;0.018422559835016727;0;0.1088162399828434;0;0;0;0;7/30;20;(211, [96], 96);10.356698989868164;0;2017-08-01 00:00:00
468;forecasting_model_grouped__469_l-200_l-20_l-10;{'name': 'forecasting_model_grouped__469_l-200_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.2187325890888186;0;0.3923858167494045;0;0.08427810634020716;0;0.20495750149711967;0;0;0;0;2/30;5;(211, [96], 96);17.217217922210693;0;2017-08-01 00:00:00
469;forecasting_model_grouped__470_l-200_l-20_l-10;{'name': 'forecasting_model_grouped__470_l-200_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.026042448931976277;0;0.09976072127328199;0;0.01852557313395664;0;0.08916170615702868;0;0;0;0;9/30;10;(211, [96], 96);21.733659744262695;0;2017-08-01 00:00:00
470;forecasting_model_grouped__471_l-200_l-20_l-10;{'name': 'forecasting_model_grouped__471_l-200_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.02796039687977596;0;0.10854026201096448;0;0.021173172009487946;0;0.10739000141620636;0;0;0;0;12/30;15;(211, [96], 96);17.545822858810425;0;2017-08-01 00:00:00
471;forecasting_model_grouped__472_l-200_l-20_l-10;{'name': 'forecasting_model_grouped__472_l-200_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.03344873059540987;0;0.12262692302465439;0;0.019634217023849487;0;0.11196744441986084;0;0;0;0;14/30;20;(211, [96], 96);16.80680203437805;0;2017-08-01 00:00:00
472;forecasting_model_grouped__473_l-200_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__473_l-200_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.04443723685108125;0;0.14826034119023995;0;0.018816546216839924;0;0.09559680754318833;0;0;0;0;5/30;5;(211, [96], 96);25.526578903198242;0;2017-08-01 00:00:00
473;forecasting_model_grouped__474_l-200_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__474_l-200_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.04461270329706809;0;0.14594425480155385;0;0.019651199807412922;0;0.09698043670505285;0;0;0;0;10/30;10;(211, [96], 96);22.219575881958008;0;2017-08-01 00:00:00
474;forecasting_model_grouped__475_l-200_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__475_l-200_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.0502225709232417;0;0.16176848790862344;0;0.021456232604881127;0;0.10699337224165599;0;0;0;0;11/30;15;(211, [96], 96);17.820603847503662;0;2017-08-01 00:00:00
475;forecasting_model_grouped__476_l-200_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__476_l-200_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.06327761290594935;0;0.17753746546804905;0;0.0272893151268363;0;0.12864885479211807;0;0;0;0;13/30;20;(211, [96], 96);16.41243076324463;0;2017-08-01 00:00:00
476;forecasting_model_grouped__477_l-200_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__477_l-200_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.0607999785364989;0;0.18644946068525314;0;0.021610388881526887;0;0.11230393871665001;0;0;0;0;5/30;5;(211, [96], 96);24.924889087677002;0;2017-08-01 00:00:00
477;forecasting_model_grouped__478_l-200_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__478_l-200_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.065635235651451;0;0.19613117768484004;0;0.02105122187640518;0;0.09971015714108944;0;0;0;0;9/30;10;(211, [96], 96);24.559675216674805;0;2017-08-01 00:00:00
478;forecasting_model_grouped__479_l-200_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__479_l-200_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.061525115235285324;0;0.1855028962547129;0;0.023297000365952652;0;0.12007258832454681;0;0;0;0;13/30;15;(211, [96], 96);20.53610610961914;0;2017-08-01 00:00:00
479;forecasting_model_grouped__480_l-200_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__480_l-200_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.07968800235539675;0;0.2163376435637474;0;0.023120795376598835;0;0.12064753845334053;0;0;0;0;13/30;20;(211, [96], 96);17.255434036254883;0;2017-08-01 00:00:00
480;forecasting_model_grouped__481_l-200_l-20_l-20;{'name': 'forecasting_model_grouped__481_l-200_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.024414127353606197;0;0.09316834988182082;0;0.01846859577926807;0;0.09379672491922975;0;0;0;0;5/30;5;(211, [96], 96);20.960819005966187;0;2017-08-01 00:00:00
481;forecasting_model_grouped__482_l-200_l-20_l-20;{'name': 'forecasting_model_grouped__482_l-200_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.024620445198653376;0;0.0928836436394383;0;0.0187947052763775;0;0.08753401506692171;0;0;0;0;7/30;10;(211, [96], 96);15.934171915054321;0;2017-08-01 00:00:00
482;forecasting_model_grouped__483_l-200_l-20_l-20;{'name': 'forecasting_model_grouped__483_l-200_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.027239555746994236;0;0.10199495269493623;0;0.017963492156316836;0;0.09409389644861221;0;0;0;0;8/30;15;(211, [96], 96);12.86198091506958;0;2017-08-01 00:00:00
483;forecasting_model_grouped__484_l-200_l-20_l-20;{'name': 'forecasting_model_grouped__484_l-200_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.03153313067741692;0;0.11000033840537071;0;0.02075874898582697;0;0.11519228294491768;0;0;0;0;10/30;20;(211, [96], 96);12.056785821914673;0;2017-08-01 00:00:00
484;forecasting_model_grouped__485_l-200_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__485_l-200_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.044731214998618644;0;0.15022285436006153;0;0.020353985979454592;0;0.09993795678019524;0;0;0;0;5/30;5;(211, [96], 96);21.95054006576538;0;2017-08-01 00:00:00
485;forecasting_model_grouped__486_l-200_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__486_l-200_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.047172920230556935;0;0.1573366211617694;0;0.019515272171702236;0;0.09152989368885756;0;0;0;0;6/30;10;(211, [96], 96);16.385754823684692;0;2017-08-01 00:00:00
486;forecasting_model_grouped__487_l-200_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__487_l-200_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04941973970694975;0;0.16237131573937155;0;0.021110419804851215;0;0.11215906341870625;0;0;0;0;8/30;15;(211, [96], 96);13.77378511428833;0;2017-08-01 00:00:00
487;forecasting_model_grouped__488_l-200_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__488_l-200_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.05234996834769845;0;0.16606058925390244;0;0.02129251044243574;0;0.11861610785126686;0;0;0;0;10/30;20;(211, [96], 96);14.517841815948486;0;2017-08-01 00:00:00
488;forecasting_model_grouped__489_l-200_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__489_l-200_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.05016215518116951;0;0.16688521666561856;0;0.020322970987763256;0;0.10218455269932747;0;0;0;0;6/30;5;(211, [96], 96);25.144943237304688;0;2017-08-01 00:00:00
489;forecasting_model_grouped__490_l-200_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__490_l-200_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.05996526098426651;0;0.18394451062468922;0;0.020043877069838345;0;0.10143377911299467;0;0;0;0;7/30;10;(211, [96], 96);16.74551296234131;0;2017-08-01 00:00:00
490;forecasting_model_grouped__491_l-200_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__491_l-200_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.06554428521882404;0;0.19642779231071472;0;0.02255256411929925;0;0.11635158210992813;0;0;0;0;9/30;15;(211, [96], 96);15.111053228378296;0;2017-08-01 00:00:00
491;forecasting_model_grouped__492_l-200_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__492_l-200_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06876628892496228;0;0.20071418397128582;0;0.019108861684799194;0;0.1093757152557373;0;0;0;0;10/30;20;(211, [96], 96);14.403611183166504;0;2017-08-01 00:00:00
492;forecasting_model_grouped__493_l-200_l-20_l-50;{'name': 'forecasting_model_grouped__493_l-200_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.025107257841976687;0;0.09348560968304381;0;0.018471359479008242;0;0.08504345081746578;0;0;0;0;5/30;5;(211, [96], 96);20.980762004852295;0;2017-08-01 00:00:00
493;forecasting_model_grouped__494_l-200_l-20_l-50;{'name': 'forecasting_model_grouped__494_l-200_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.024824282469447043;0;0.09258360766312655;0;0.018623726442456245;0;0.09081614203751087;0;0;0;0;5/30;10;(211, [96], 96);12.232752799987793;0;2017-08-01 00:00:00
494;forecasting_model_grouped__495_l-200_l-20_l-50;{'name': 'forecasting_model_grouped__495_l-200_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 200, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.02589844929223711;0;0.09787426414814862;0;0.01997602979342143;0;0.10080354412396748;0;0;0;0;6/30;15;(211, [96], 96);10.400089979171753;0;2017-08-01 00:00:00
